89141:
 num     #instances         #bytes  class name (module)
5100:             1             24  [Lnet.minecraft.world.entity.ai.behavior.Behavior$Status;
5101:             1             24  [Lnet.minecraft.world.entity.ai.behavior.GateBehavior$OrderPolicy;
5102:             1             24  [Lnet.minecraft.world.entity.ai.behavior.GateBehavior$RunningPolicy;
5103:             1             24  [Lnet.minecraft.world.entity.animal.chicken.ChickenSoundVariants$SoundSet;
5104:             1             24  [Lnet.minecraft.world.entity.animal.cow.CowSoundVariants$SoundSet;
5105:             1             24  [Lnet.minecraft.world.entity.animal.feline.CatSoundVariants$SoundSet;
5106:             1             24  [Lnet.minecraft.world.entity.animal.fish.TropicalFish$Base;
5107:             1             24  [Lnet.minecraft.world.item.CreativeModeTab$Row;
5108:             1             24  [Lnet.minecraft.world.level.EmptyBlockGetter;
5109:             1             24  [Lnet.minecraft.world.level.LightLayer;
5110:             1             24  [Lnet.minecraft.world.level.block.EyeblossomBlock$Type;
5111:             1             24  [Lnet.minecraft.world.level.block.entity.vault.VaultState$LightLevel;
5112:             1             24  [Lnet.minecraft.world.level.block.state.StateDefinition$StateCollection$Wildcard;
5113:             1             24  [Lnet.minecraft.world.level.block.state.properties.BlockSetType$PressurePlateSensitivity;
5114:             1             24  [Lnet.minecraft.world.level.chunk.status.ChunkType;
5115:             1             24  [Lnet.minecraft.world.level.levelgen.DensityFunctions$BeardifierMarker;
5116:             1             24  [Lnet.minecraft.world.level.levelgen.DensityFunctions$BlendAlpha;
5117:             1             24  [Lnet.minecraft.world.level.levelgen.DensityFunctions$BlendOffset;
5118:             1             24  [Lnet.minecraft.world.level.levelgen.DensityFunctions$MulOrAdd$Type;
5119:             1             24  [Lnet.minecraft.world.level.levelgen.SurfaceRules$AbovePreliminarySurface;
5120:             1             24  [Lnet.minecraft.world.level.levelgen.SurfaceRules$Bandlands;
5121:             1             24  [Lnet.minecraft.world.level.levelgen.SurfaceRules$Hole;
5122:             1             24  [Lnet.minecraft.world.level.levelgen.SurfaceRules$Steep;
5123:             1             24  [Lnet.minecraft.world.level.levelgen.SurfaceRules$Temperature;
5124:             1             24  [Lnet.minecraft.world.level.levelgen.WorldgenRandom$Algorithm;
5125:             1             24  [Lnet.minecraft.world.level.storage.loot.LootContext$BlockEntityTarget;
5126:             1             24  [Lnet.minecraft.world.level.storage.loot.LootContext$ItemStackTarget;
5127:             1             24  [Lorg.apache.logging.log4j.core.async.ThreadNameCachingStrategy;
5128:             1             24  [Lorg.apache.logging.log4j.core.pattern.NameAbbreviator$MaxElementAbbreviator$Strategy;
5129:             1             24  [Lorg.slf4j.helpers.Reporter$TargetChoice;
5130:             1             24  [Lorg.spongepowered.asm.mixin.MixinEnvironment$Feature;
5131:             1             24  [Lorg.spongepowered.asm.mixin.injection.points.BeforeInvoke$SearchType;
5132:             1             24  [Lorg.spongepowered.asm.mixin.transformer.ClassInfo$Member$Type;
5133:             1             24  [Lorg.spongepowered.asm.mixin.transformer.ClassInfo$SearchType;
5134:             1             24  [Lorg.spongepowered.asm.mixin.transformer.ClassInfo$TypeLookup;
5135:             1             24  [Lorg.spongepowered.asm.mixin.transformer.MixinInheritanceTracker;
5136:             1             24  [Lorg.spongepowered.include.com.google.common.base.Functions$ToStringFunction;
5137:             1             24  [Lorg.spongepowered.include.com.google.gson.LongSerializationPolicy;
5138:             1             24  [Lsun.security.provider.certpath.ResponderId$Type; (java.base@25.0.3)
5139:             1             24  [Lsun.security.rsa.RSAUtil$KeyType; (java.base@25.0.3)
5140:             1             24  [Lsun.security.ssl.Alert$Level; (java.base@25.0.3)
5141:             1             24  [Lsun.security.ssl.CertStatusExtension$CertStatusRequest; (java.base@25.0.3)
5142:             1             24  [Lsun.security.ssl.CertStatusExtension$CertStatusRequestType; (java.base@25.0.3)
5143:             1             24  [Lsun.security.ssl.EphemeralKeyManager$EphemeralKeyPair; (java.base@25.0.3)
5144:             1             24  [Lsun.security.ssl.PskKeyExchangeModesExtension$PskKeyExchangeMode; (java.base@25.0.3)
5145:             1             24  [Lsun.security.ssl.SSLScope; (java.base@25.0.3)
5146:             1             24  [Lsun.security.util.ObjectIdentifier; (java.base@25.0.3)
5147:             1             24  com.google.common.base.Predicates$ObjectPredicate$1
5148:             1             24  com.google.common.base.Predicates$ObjectPredicate$2
5149:             1             24  com.google.common.base.Predicates$ObjectPredicate$3
5150:             1             24  com.google.common.base.Predicates$ObjectPredicate$4
5151:             1             24  com.google.common.cache.CacheBuilder$NullListener
5152:             1             24  com.google.common.cache.CacheBuilder$OneWeigher
5153:             1             24  com.google.common.cache.LocalCache$EntryFactory$1
5154:             1             24  com.google.common.cache.LocalCache$EntryFactory$2
5155:             1             24  com.google.common.cache.LocalCache$EntryFactory$3
5156:             1             24  com.google.common.cache.LocalCache$EntryFactory$4
5157:             1             24  com.google.common.cache.LocalCache$EntryFactory$5
5158:             1             24  com.google.common.cache.LocalCache$EntryFactory$6
5159:             1             24  com.google.common.cache.LocalCache$EntryFactory$7
5160:             1             24  com.google.common.cache.LocalCache$EntryFactory$8
5161:             1             24  com.google.common.cache.LocalCache$NullEntry
5162:             1             24  com.google.common.cache.LocalCache$Strength$1
5163:             1             24  com.google.common.cache.LocalCache$Strength$2
5164:             1             24  com.google.common.cache.LocalCache$Strength$3
5165:             1             24  com.google.common.cache.RemovalCause$1
5166:             1             24  com.google.common.cache.RemovalCause$2
5167:             1             24  com.google.common.cache.RemovalCause$3
5168:             1             24  com.google.common.cache.RemovalCause$4
5169:             1             24  com.google.common.cache.RemovalCause$5
5170:             1             24  com.google.common.collect.ImmutableSet$EmptySetBuilderImpl
5171:             1             24  com.google.common.collect.Iterators$ArrayItr
5172:             1             24  com.google.common.collect.Lists$TransformingRandomAccessList
5173:             1             24  com.google.common.collect.MapMaker$Dummy
5174:             1             24  com.google.common.collect.MapMakerInternalMap$Strength$1
5175:             1             24  com.google.common.collect.MapMakerInternalMap$Strength$2
5176:             1             24  com.google.common.collect.NaturalOrdering
5177:             1             24  com.google.common.collect.RegularImmutableAsList
5178:             1             24  com.google.common.hash.Hashing$Crc32CSupplier$1
5179:             1             24  com.google.common.hash.Hashing$Crc32CSupplier$2
5180:             1             24  com.google.common.util.concurrent.AbstractFuture$Listener
5181:             1             24  com.google.common.util.concurrent.AbstractFutureState$VarHandleAtomicHelperMaker$1
5182:             1             24  com.google.common.util.concurrent.AbstractFutureState$Waiter
5183:             1             24  com.google.common.util.concurrent.LazyLogger
5184:             1             24  com.google.gson.FieldNamingPolicy$1
5185:             1             24  com.google.gson.FieldNamingPolicy$2
5186:             1             24  com.google.gson.FieldNamingPolicy$3
5187:             1             24  com.google.gson.FieldNamingPolicy$4
5188:             1             24  com.google.gson.FieldNamingPolicy$5
5189:             1             24  com.google.gson.FieldNamingPolicy$6
5190:             1             24  com.google.gson.FieldNamingPolicy$7
5191:             1             24  com.google.gson.LongSerializationPolicy$1
5192:             1             24  com.google.gson.LongSerializationPolicy$2
5193:             1             24  com.google.gson.ToNumberPolicy$1
5194:             1             24  com.google.gson.ToNumberPolicy$2
5195:             1             24  com.google.gson.ToNumberPolicy$3
5196:             1             24  com.google.gson.ToNumberPolicy$4
5197:             1             24  com.google.gson.internal.bind.CollectionTypeAdapterFactory$Adapter
5198:             1             24  com.google.gson.internal.bind.ReflectiveTypeAdapterFactory$FieldReflectionAdapter
5199:             1             24  com.google.gson.internal.bind.TypeAdapters$32
5200:             1             24  com.llamalad7.mixinextras.lib.antlr.runtime.atn.NotSetTransition
5201:             1             24  com.llamalad7.mixinextras.lib.antlr.runtime.dfa.DFAState$PredPrediction
5202:             1             24  com.llamalad7.mixinextras.lib.antlr.runtime.misc.Pair
5203:             1             24  com.llamalad7.mixinextras.lib.semver.VersionParser$CharType$1
5204:             1             24  com.llamalad7.mixinextras.lib.semver.VersionParser$CharType$2
5205:             1             24  com.llamalad7.mixinextras.lib.semver.VersionParser$CharType$3
5206:             1             24  com.llamalad7.mixinextras.lib.semver.VersionParser$CharType$4
5207:             1             24  com.llamalad7.mixinextras.lib.semver.VersionParser$CharType$5
5208:             1             24  com.llamalad7.mixinextras.lib.semver.VersionParser$CharType$6
5209:             1             24  com.llamalad7.mixinextras.lib.semver.VersionParser$CharType$7
5210:             1             24  com.llamalad7.mixinextras.service.ServiceInitializationExtension
5211:             1             24  com.llamalad7.mixinextras.sugar.impl.ShareInfo
5212:             1             24  com.llamalad7.mixinextras.sugar.impl.ShareInfo$ShareId
5213:             1             24  com.llamalad7.mixinextras.transformer.MixinTransformerExtension
5214:             1             24  com.llamalad7.mixinextras.utils.InternalConstructor$$Lambda/0x00001000011fc208
5215:             1             24  com.mojang.authlib.yggdrasil.YggdrasilGameProfileRepository
5216:             1             24  com.mojang.authlib.yggdrasil.YggdrasilServicesKeyInfo$$Lambda/0x0000100001df5e38
5217:             1             24  com.mojang.authlib.yggdrasil.YggdrasilServicesKeyInfo$$Lambda/0x0000100001f11f00
5218:             1             24  com.mojang.brigadier.CommandDispatcher
5219:             1             24  com.mojang.datafixers.DataFixerBuilder$Result
